,특성추출(가중치순 상위 50개),특성추출_번역,label,score
67,"전기차,반도체,미국,삼성전자,평택,중국,온라인,스마트팩토리,LG,팬데믹,ESG,모빌리티,효성","Electric vehicles, semiconductors, US, Samsung Electronics, Pyeongtaek, China, Online, Smart Factory, LG, Fan Demick, ESG, Mobility",None,0.7426080703735352
68,"ESG,비영리기구,SK,최태원,CLIMATE,재생에너지,SK그룹,바스프,런던,VBA,이케아,미래세대,코리아,태양광,RE100,전력량,협의회,수펙스,한국,구글,지배구조,코로나19,위원회,환경사업위원회","ESG, non -profit organizations, SK, Choi Tae -won, Climate, Renewable Energy, SK Group, BASF, London, VBA, IKEA, Future Generation, Korea, Solar, RE100, Power, Council, Supex, Korea, Google 19, Committee, Environmental Business Committee",Environmental,0.9858731031417847
69,"효성,ESG,효성티앤씨,신성장동력,효성중공업,효성그룹,빅데이터,코로나,브라질,터키,효성첨단소재,사업장,탄소섬유,효성화학,스마트팩토리,첫해,지배구조,구조원,리젠,경쟁력,REGEN,한국","Hyosung, ESG, Hyosung T & C, New Growth Engine, Hyosung Heavy Industries, Hyosung Group, Big Data, Corona, Brazil, Turkey, Hyosung Advanced Materials Competitiveness, regen, Korea",None,0.9535230994224548
70,"본부장,팀장,지점장,센터장,부서장,대우,국립중앙박물관,영업부,부동산,김경식,부서장대우,김동원,상무보,최교풍,신규선임,기획부","Director, Team Leader, Branch Manager, Center Director, Department Director, Daewoo, National Museum of Korea, Sales, Real Estate, Kim Kyung -sik, Division, Daewoo, Kim Dong -won",None,0.4645308256149292
71,"증권사,WM,한국투자증권,조직개편,내부통제,하이투자증권,사업부,대체투자,ESG,증권사들,코로나19,기업금융,방점","Securities firms, WM, Korea Investment & Securities, Organization, internal control, high investment securities, business, alternative investment, ESG, securities firms, Corona 19, corporate finance",None,0.8187130093574524
72,"삼성전자,삼성,부회장,이재용,반도체,현대차,내년도,관계자,파기환송심,사법리스크,구광모,사업전략,환송심","Samsung Electronics, Samsung, Vice -Chairman, Lee Jae -yong, Semiconductor, Hyundai Motor, Next year, officials, repatriation, judicial risk, Gugwangmo, business strategy, repatriation",Social,0.949283242225647
73,"본부장,팀장,상무보,부서장,지사장,센터장,지점장,PB,2급,부국장,인쇄처,대우,영업부,지원부,부사장,생산처,관리처,1급,서울,운용부,소비자,기획부,금융부,국립중앙박물관,연구부,군산,영업점장,광주,감사실,제주,나이스","Head of general manager, team leader, head of department, head of the center, head of the center, branch manager, PB, Deputy Director, Printing Office, Daewoo, Sales, Support, Vice President, Production Office, Management Office, Level 1, Seoul National Museum of Korea, Research, Gunsan, Sales Manager, Gwangju, Audit Office, Jeju, Nice",None,0.46193206310272217
74,"본부장,팀장,센터장,지사장,파트장,교육부,연구부,서울,화폐본부,대우,2급,정치부,자동차,인천,이정훈,사회부,김형준,김태훈,수신료국,연구원,관리처장,충북,제주,부국장","Director, Team Leader, Center Director, Branch, Department Director, Ministry of Education, Research, Seoul, Money Headquarters, Daewoo, Level 2, Politics, Automobile, Incheon, Lee Jung -hoon, Ministry of Social Affairs, Kim Hyung -jun, Kim Tae -hoon Deputy director",Social,0.9611982703208923
75,"리파이낸싱,인수금융,사업부,삼성증권,한앤컴퍼니,1조,대성산업가스,1000억,에어퍼스트,한국콜마,3위,리그테이블,서브원,1위","Refi Nancing, acquisition financing, business division, Samsung Securities, Han & Company, 1 trillion, Daesung Industrial Gas, 100 billion, Air First, Korea Kolmar, 3rd, League Table, Sub One, 1st place",None,0.6962050199508667
76,"1위,리그테이블,2조,인텔,회사채,사업부,김앤장,대한항공,CS,IPO,5위,미래에셋대우,주관사,1조,한국투자증권,코로나19,대표주관,SK하이닉스,재무자문","1st, League Table, Group 2, Intel, Corporate Bonds, Divisions, Kim & Chang, Korean Air, CS, IPO, 5th, Mirae Asset Daewoo, Organizer, Group 1, Korea Investment & Securities, Corona 19, CEO, SK Hynix, Finance",None,0.7878865599632263
77,"한영,사업부,인텔,1조,삼정,1위,폐기물,마켓인사이트,대한항공,회계실사,삼일,리그테이블,10조,쑤저우,4위,안진,총결산,하이닉스,한국경제신문","Hanyoung, Business Division, Intel, 1 trillion, Samjung, 1st, Waste, Market Insight, Korean Air, Accounting Diligence, Samil, League Table, 10 trillion, Suzhou, 4th, Anjin, total settlement, Hynix, Korea Economic News",Social,0.9026117324829102
78,"사업부,CS,인텔,재무자문,10조,IB,리그테이블,SK하이닉스,도이치증권,두산솔루스,하이닉스,두산그룹,1위,구조조정,인수자,1조","Division, CS, Intel, Finance, trillion, IB, League Table, SK Hynix, Deutsche Securities, Doosan Solus, Hynix, Doosan Group",None,0.9711883068084717
79,"회사채,1위,마켓인사이트,리그테이블,원어치,6조,한양증권,KB증권,미래에셋대우,총결산,자본시장,SK,한국경제신문,5위,상반기,자금조달,2배,기업들,인사이트,DCM,여전채,지배구조,현대캐피탈,롯데,유동화증권,롯데지주,이지스자산운용","Corporate bonds, first place, market insights, league tables, native fish, Article 6, Hanyang Securities, KB Securities, Mirae Asset Daewoo, Total Settlement, Capital Market, SK, Korea Economic Newspaper, 5th, 1H Insight, DCM, Still, Governance structure, Hyundai Capital, Lotte, securitization Securities, Lotte Holdings, Aegis Asset Management",None,0.879051685333252
80,"유전자,아크,투자자,혁신기술,ETF,테슬라,수익률,운용사,AI,서학개미,관계자,크리스퍼테라퓨틱스,삼성자산운용,아크인베스트,캐서린,성장세,직구족,성장성,아이셰어스,미국,팩트셋,한국예탁결제원","Genes, Arc, Investor, Innovation Technology, ETF, Tesla, Contribution, Manager, AI, Books Ant, officials, Crispertera Futics US, Fact Set, Korea Depository",Social,0.9767811298370361
81,"1위,인텔,회사채,리그테이블,사업부,2조,재무자문,대표주관,코로나19,CS,2위,IPO,마켓인사이트,인수금융,ECM,한국투자증권,씨티그룹글로벌마켓증권","1st place, Intel, corporate bonds, league tables, business divisions, trillions, financial advisors, representative, Corona 19, CS, 2nd, IPO, Market Insight, acquisition Finance, ECM, Korea Investment & Securities",None,0.9621642827987671
82,"본부장,팀장,지점장,센터장,부서장,PB,영업부,지원부,운용부,대우,강남,상무보,금융부,국립중앙박물관,일산,관리부,김완수,김경식,박정호,개발부,상품부,광주","Director, Team Leader, Branch Director, Center Director, Department Director, PB, Sales Department, Support Department, Management Department, Daewoo, Gangnam, Commerce, Finance, National Museum",Governance,0.46076375246047974
83,"경영진,조직개편,빅데이터,ESG,소비자,슬림화,하나은행,신한은행,책임경영,플랫폼조직,부행장,추진단,금융소비자보호,실행력,플랫폼단,2단,국민은행","Management, Organization, Big Data, Big Data, ESG, Consumer, Slimization, Hana Bank, Shinhan Bank, Responsibility Management, Platform Organization, Vice President, Promotion Team, Financial Consumer Protection, Executive, Platform Team",Social,0.828994631767273
84,"유럽,미국,유로존,회사채,발렌틴,밸류에이션,기대감,경기회복,신재생,주식시장,섹터,레버리지,ESG","Europe, the United States, Eurozone, corporate bonds, Valentin, valuations, expectations, economic recovery, renewable, stock market, sector, leverage, ESG",None,0.9491399526596069
85,"본부장,팀장,부서장대우,기획부,센터장,부서장,대우,김철기,김은정,강영구,법인장,지점장,문봉기,서미숙,신한금융지주,이승렬","Director, Team Leader, Department Director, Planning Department, Center Director, Department Director, Daewoo, Kim Chul -ki, Kim Eun -jung, Kang Young -gu, Corporation, Branch Manager, Moon Bong -ki, Seo Mi -sook, Shinhan Financial Group, Lee Seung -ryul",Governance,0.3671629726886749
86,"ESG,금융투자상품,대체투자,내부통제,WM,KB증권,금융니즈,이사회,조직개편,위원회,ESG위원회,지배구조,의사결정기구,맞춤화,전략부,기획부,기업금융,자산관리,심사본부,리스크심사본부,심사부,고유자산,WM고객,전략기획부","ESG, financial investment products, alternative investment, internal control, WM, KB Securities, Financial Needs, Board of Directors, Organizations, Committee, ESG Committee, Governance structure, decision -making organization, customization, strategy, planning department, corporate finance, asset management, screening Headquarters, risk review headquarters, review department, unique asset, WM customer, strategic planning department",Governance,0.856035590171814
87,"아시아,중국,이스트스프링,ESG,코로나19,일본,성장세","Asia, China, East Spring, ESG, Corona 19, Japan, Growth",None,0.990948498249054
88,"본부장,팀장,신한은행,부서장대우,지점장,대우,센터장,기획부,문봉기,김지온,김은정","Director, Team Leader, Shinhan Bank, Department Head of Daewoo, Branch Manager, Daewoo, Center Director, Planning Department, Moon Bong -gi, Kim Ji -on, Kim Eun -jung",Governance,0.5123458504676819
89,"본부장,부서장,신한금융지주,팀장,차준호,권준석,장정훈,고석헌,김광재,천상영,황소영,유진용,전효진,신한금융,재선임,박상진,신규선임,매크로금융,장현기,ESG,김태연,부장,기획,경영,은행,전략,관리,지주","Director, Department Head, Shinhan Financial Group, Team Leader, Cha Jun -ho, Kwon Joon -seok, Jang Jung -hoon, Ko Seok -heon, Kim Kwang -jae, Cheon Sang -young, Hwang So -young, Yoo Jin -yong, Jeon Hyo -jin, Shinhan Financial, Jae -jin, Park Sang -jin, Shin Kyu -sun, Macro Finance, Jang Hyun -ki, ESG, Kim Tae -yeon, Director, Planning, Management, Bank, Strategy, Management, Holdings",None,0.3752896785736084
90,"본부장,팀장,부서장대우,지점장,센터장,대우,기획부,신한은행,부서장,문봉기","Director, Team Leader, Department Head, Branch Manager, Center Director, Daewoo, Planning Department",Governance,0.6216606497764587
91,"팀장,본부장,신한카드,지점장,센터장,부산,부서장,서울,신한,노정주,조부연,김석중,추진단,3대,김건","Team leader, general manager, Shinhan Card, branch manager, center director, Busan, department manager, Seoul, Shinhan, Roh Jung -ju, Cho Bu -yeon",None,0.43293628096580505
92,"우리카드,사회공헌,화훼농가,코로나,카드사,신종코로나바이러스감염증,코로나19,소셜,임직원,어스,500KG,광화문,전동휠체어,카드사들,창신,종로구,민간기업,3개월","Woori Card, Social Contribution, Flower Farm, Corona, Card Company, New Corona Virus Infection, Corona 19, Social, Employees, Earth, 500kg, Gwanghwamun, Electric Wheelchair",Social,0.9721822738647461
93,"경영진,빅데이터,조직개편,슬림화,ESG,하나은행,소비자,신한은행,책임경영,부행장,플랫폼조직,추진단,은행권,금융소비자보호,실행력,플랫폼단,2단,국민은행","Executive, Big Data, Organization Reform, Slimization, ESG, Hana Bank, Consumer, Shinhan Bank, Responsibility Management, Vice -President, Platform Organization, Promotion Team, Banks, Financial Consumer Protection",Social,0.6896174550056458
94,"팀장,본부장,지점장,센터장,부산,노정주,조부연,김석중,김건,우상수,최상희,정승용,이응진,한윤식,송주영,김일봉,김종혁,오상률,한재훈,김동진,박희철,부서장,한규빈,백태현,김준식,김기익,최선원,전경미,이영훈,윤재학,김유헌,박정호,송소희,전혜연,김완수,유상훈,나상윤,김용진,유인수,신성민,김선건,박재욱,이상준,이병철,이병호,김득겸,김기철","Team Leader, Head of Division, Head of Branch, Busan, Roh Jung -ju, Cho Bu -yeon, Kim Seok -joong, Kim Gun, Woo Sang -soo, Choi Sang -hee, Jung Seung -yong, Lee Eung -jin, Han Yoon -sik, Song Joo -young, Kim Il -bong, Kim Jong -hyuk, Oh Sang -ryul, Han Jae -hoon, Kim Dong -jin, Park Hee -chul, Baek Tae -hyun, Kim Joon -sik, Kim Ki -ik, Lee Young -hoon, Lee Young -hoon, Yoon Jae -hak, Kim Yu -heon, Park Jung -ho, Song So -hee, Jeon Hye -yeon, Kim Wan -su, Yoo Sang -hoon, Na Sang -yun, Kim Yong -jin, Yoo In -soo, Shin Sung -min, Kim Sun -gun, Park Jae -wook, Lee Byung -chul, Lee Byung -ho",None,0.8613797426223755
